TRANSACTION_ID,TRANS_DT,STORE_ID,CUSTOMER_ID,PRODUCT_ID,DEP,SUBDEP,CAT,SUBCAT,QUANTITY,UNIT_COST,UNIT_PRICE,FEATURE
56719355,2015-12-06 00:00:00,44,2302779,3503,367,21,93,270,1,1.783,6.99,Regular
56704489,2015-12-06 00:00:00,34,5023149,3503,367,21,93,270,1,1.8037,6.99,Regular
56665267,2015-12-06 00:00:00,15,6123304,3503,367,21,93,270,1,1.783,6.99,Regular
56665350,2015-12-06 00:00:00,15,1668571,3503,367,21,93,270,1,1.783,6.99,Regular
56704157,2015-12-06 00:00:00,34,5777904,3503,367,21,93,270,1,1.8037,4.89,Regular
56704156,2015-12-06 00:00:00,34,5777963,3503,367,21,93,270,1,1.8037,4.89,Regular
56731818,2015-12-07 00:00:00,8,5723116,3503,367,21,93,270,3,1.783,6.99,Regular
56758684,2015-12-07 00:00:00,20,2772782,3503,367,21,93,270,1,1.7825,6.99,Regular
56783946,2015-12-07 00:00:00,34,NULL,3503,367,21,93,270,1,1.8037,6.99,Regular
56783750,2015-12-07 00:00:00,34,2075380,3503,367,21,93,270,1,1.8037,6.99,Regular
56747445,2015-12-07 00:00:00,15,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56742822,2015-12-07 00:00:00,13,NULL,3503,367,21,93,270,1,1.7856,6.99,Regular
56746113,2015-12-07 00:00:00,15,1926780,3503,367,21,93,270,1,1.783,6.99,Regular
56786357,2015-12-07 00:00:00,35,5144345,3503,367,21,93,270,1,1.7841,6.99,Regular
56746100,2015-12-07 00:00:00,15,1926875,3503,367,21,93,270,1,1.783,6.99,Regular
56755793,2015-12-07 00:00:00,19,3063250,3503,367,21,93,270,1,1.7834,6.99,Regular
56781059,2015-12-07 00:00:00,32,18311,3503,367,21,93,270,1,1.8429,6.99,Regular
56724172,2015-12-07 00:00:00,6,173391,3503,367,21,93,270,1,1.783,6.99,Regular
56755718,2015-12-07 00:00:00,19,NULL,3503,367,21,93,270,1,1.7834,6.99,Regular
56797808,2015-12-07 00:00:00,44,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56764355,2015-12-07 00:00:00,23,3648472,3503,367,21,93,270,1,1.7831,6.99,Regular
56755763,2015-12-07 00:00:00,19,NULL,3503,367,21,93,270,1,1.7834,6.99,Regular
56756619,2015-12-07 00:00:00,19,2714470,3503,367,21,93,270,1,1.7834,6.99,Regular
56760652,2015-12-07 00:00:00,21,3027929,3503,367,21,93,270,1,1.783,6.99,Regular
56751081,2015-12-07 00:00:00,17,2134578,3503,367,21,93,270,1,1.7894,6.99,Regular
56775150,2015-12-07 00:00:00,29,4412411,3503,367,21,93,270,1,1.7783,6.99,Regular
56748490,2015-12-07 00:00:00,15,1716199,3503,367,21,93,270,1,1.783,6.99,Regular
56737495,2015-12-07 00:00:00,10,1211064,3503,367,21,93,270,1,1.8006,6.99,Regular
56778891,2015-12-07 00:00:00,31,4738108,3503,367,21,93,270,1,1.9151,6.99,Regular
56778918,2015-12-07 00:00:00,31,4738145,3503,367,21,93,270,1,1.9151,6.99,Regular
56778940,2015-12-07 00:00:00,31,4738172,3503,367,21,93,270,1,1.9151,6.99,Regular
56789407,2015-12-07 00:00:00,37,NULL,3503,367,21,93,270,1,1.7829,6.99,Regular
56868959,2015-12-08 00:00:00,39,6124598,3503,367,21,93,270,1,1.7857,6.99,Regular
56864093,2015-12-08 00:00:00,36,26041,3503,367,21,93,270,1,1.8004,6.99,Regular
56864096,2015-12-08 00:00:00,36,25996,3503,367,21,93,270,1,1.8004,6.99,Regular
56827986,2015-12-08 00:00:00,17,130842,3503,367,21,93,270,1,1.7894,6.99,Regular
56857803,2015-12-08 00:00:00,33,4927565,3503,367,21,93,270,1,1.7831,6.99,Regular
56802482,2015-12-08 00:00:00,6,350021,3503,367,21,93,270,1,1.783,6.99,Regular
56861112,2015-12-08 00:00:00,34,21507,3503,367,21,93,270,1,1.8037,6.99,Regular
56854337,2015-12-08 00:00:00,30,4546492,3503,367,21,93,270,1,1.783,6.99,Regular
56851191,2015-12-08 00:00:00,28,NULL,3503,367,21,93,270,1,1.7899,6.99,Regular
56806287,2015-12-08 00:00:00,7,411387,3503,367,21,93,270,1,1.7837,6.99,Regular
56837504,2015-12-08 00:00:00,21,3012788,3503,367,21,93,270,1,1.783,6.99,Regular
56860070,2015-12-08 00:00:00,34,5785366,3503,367,21,93,270,1,1.8037,6.99,Regular
56825157,2015-12-08 00:00:00,15,1919358,3503,367,21,93,270,1,1.783,6.99,Regular
56849966,2015-12-08 00:00:00,27,4308840,3503,367,21,93,270,1,1.789,6.99,Regular
56837444,2015-12-08 00:00:00,21,3012843,3503,367,21,93,270,1,1.783,6.99,Regular
56819152,2015-12-08 00:00:00,12,1396423,3503,367,21,93,270,1,1.7855,6.99,Regular
56819158,2015-12-08 00:00:00,12,1396488,3503,367,21,93,270,1,1.7855,6.99,Regular
56872264,2015-12-08 00:00:00,44,6124971,3503,367,21,93,270,1,1.783,6.99,Regular
56873038,2015-12-08 00:00:00,44,3117371,3503,367,21,93,270,1,1.783,6.99,Regular
56862901,2015-12-08 00:00:00,35,5231535,3503,367,21,93,270,1,1.7841,6.99,Regular
56804030,2015-12-08 00:00:00,6,296564,3503,367,21,93,270,1,1.783,6.99,Regular
56803295,2015-12-08 00:00:00,6,140783,3503,367,21,93,270,1,1.783,2.99,Regular
56845787,2015-12-08 00:00:00,25,3900329,3503,367,21,93,270,1,1.783,6.99,Regular
56926220,2015-12-09 00:00:00,29,4375195,3503,367,21,93,270,1,1.7783,6.99,Regular
56911616,2015-12-09 00:00:00,21,5764843,3503,367,21,93,270,1,1.783,6.99,Regular
56904175,2015-12-09 00:00:00,18,NULL,3503,367,21,93,270,1,1.7836,6.99,Regular
56904127,2015-12-09 00:00:00,17,117410,3503,367,21,93,270,1,1.7894,6.99,Regular
56920147,2015-12-09 00:00:00,24,3686704,3503,367,21,93,270,1,1.7828,6.99,Regular
56903883,2015-12-09 00:00:00,17,5877078,3503,367,21,93,270,1,1.7894,6.99,Regular
56880237,2015-12-09 00:00:00,6,115830,3503,367,21,93,270,1,1.783,6.99,Regular
56886451,2015-12-09 00:00:00,8,636155,3503,367,21,93,270,1,1.783,6.99,Regular
56882556,2015-12-09 00:00:00,7,5027574,3503,367,21,93,270,1,1.7837,6.99,Regular
56882538,2015-12-09 00:00:00,7,5027651,3503,367,21,93,270,1,1.7837,6.99,Regular
56933777,2015-12-09 00:00:00,34,5086348,3503,367,21,93,270,1,1.8037,6.99,Regular
56900419,2015-12-09 00:00:00,15,25057,3503,367,21,93,270,1,1.783,6.99,Regular
56900437,2015-12-09 00:00:00,15,25059,3503,367,21,93,270,1,1.783,6.99,Regular
56925486,2015-12-09 00:00:00,28,4328035,3503,367,21,93,270,1,1.7899,6.99,Regular
56880380,2015-12-09 00:00:00,6,11067,3503,367,21,93,270,1,1.783,6.99,Regular
56939378,2015-12-09 00:00:00,37,5396244,3503,367,21,93,270,1,1.7829,6.99,Regular
56929412,2015-12-09 00:00:00,30,4544013,3503,367,21,93,270,1,1.783,6.99,Regular
56892901,2015-12-09 00:00:00,11,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56932749,2015-12-09 00:00:00,33,620848,3503,367,21,93,270,1,1.7831,6.99,Regular
56932212,2015-12-09 00:00:00,33,NULL,3503,367,21,93,270,1,1.7831,6.99,Regular
56923107,2015-12-09 00:00:00,26,NULL,3503,367,21,93,270,1,1.7849,6.99,Regular
57009811,2015-12-10 00:00:00,36,22188,3503,367,21,93,270,2,1.8004,6.99,Regular
56972751,2015-12-10 00:00:00,16,2019362,3503,367,21,93,270,1,1.917,6.99,Regular
56952433,2015-12-10 00:00:00,6,5999804,3503,367,21,93,270,1,1.783,6.99,Regular
57011041,2015-12-10 00:00:00,37,5425998,3503,367,21,93,270,1,1.7829,6.99,Regular
57007026,2015-12-10 00:00:00,34,401468,3503,367,21,93,270,1,1.8037,6.99,Regular
56983996,2015-12-10 00:00:00,21,5702141,3503,367,21,93,270,1,1.783,6.99,Regular
56985027,2015-12-10 00:00:00,21,3007384,3503,367,21,93,270,1,1.783,6.99,Regular
57014718,2015-12-10 00:00:00,40,5574558,3503,367,21,93,270,1,1.7361,6.99,Regular
56970681,2015-12-10 00:00:00,15,1928653,3503,367,21,93,270,1,1.783,6.99,Regular
56984436,2015-12-10 00:00:00,21,3081109,3503,367,21,93,270,1,1.783,6.99,Regular
56996133,2015-12-10 00:00:00,28,4327317,3503,367,21,93,270,1,1.7899,6.99,Regular
56969104,2015-12-10 00:00:00,15,1687613,3503,367,21,93,270,1,1.783,6.99,Regular
56951932,2015-12-10 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56963986,2015-12-10 00:00:00,11,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57011264,2015-12-10 00:00:00,37,5389732,3503,367,21,93,270,1,1.7829,6.99,Regular
57006021,2015-12-10 00:00:00,34,5028117,3503,367,21,93,270,1,1.8037,6.99,Regular
56991979,2015-12-10 00:00:00,25,6126638,3503,367,21,93,270,1,1.783,6.99,Regular
56978967,2015-12-10 00:00:00,19,2643025,3503,367,21,93,270,1,1.7834,6.99,Regular
56948713,2015-12-10 00:00:00,4,NULL,3503,367,21,93,270,3,1.8524,6.99,Regular
57003710,2015-12-10 00:00:00,33,6082518,3503,367,21,93,270,1,1.7831,6.99,Regular
57017922,2015-12-10 00:00:00,44,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56951962,2015-12-10 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56951955,2015-12-10 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56951923,2015-12-10 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56951971,2015-12-10 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
56951955,2015-12-10 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57009980,2015-12-10 00:00:00,36,NULL,3503,367,21,93,270,1,1.8004,6.99,Regular
57005785,2015-12-10 00:00:00,34,406148,3503,367,21,93,270,1,1.8037,6.99,Regular
56970347,2015-12-10 00:00:00,15,1697039,3503,367,21,93,270,1,1.783,6.99,Regular
57041728,2015-12-11 00:00:00,13,NULL,3503,367,21,93,270,1,1.7856,6.99,Regular
57066717,2015-12-11 00:00:00,23,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57056671,2015-12-11 00:00:00,19,21436,3503,367,21,93,270,2,1.7834,6.99,Regular
57077095,2015-12-11 00:00:00,29,6052312,3503,367,21,93,270,1,1.7783,6.99,Regular
57026141,2015-12-11 00:00:00,7,378242,3503,367,21,93,270,1,1.7837,6.99,Regular
57022018,2015-12-11 00:00:00,6,116298,3503,367,21,93,270,1,1.783,6.99,Regular
57051548,2015-12-11 00:00:00,18,2277234,3503,367,21,93,270,1,1.7836,6.99,Regular
57092811,2015-12-11 00:00:00,37,5425000,3503,367,21,93,270,1,1.7829,6.99,Regular
57022090,2015-12-11 00:00:00,6,112165,3503,367,21,93,270,1,1.783,6.99,Regular
57028335,2015-12-11 00:00:00,8,6127038,3503,367,21,93,270,1,1.783,6.99,Regular
57046239,2015-12-11 00:00:00,15,5060395,3503,367,21,93,270,1,1.783,6.99,Regular
57063226,2015-12-11 00:00:00,22,3442329,3503,367,21,93,270,1,1.7836,6.99,Regular
57054531,2015-12-11 00:00:00,19,2751097,3503,367,21,93,270,1,1.7834,6.99,Regular
57054721,2015-12-11 00:00:00,19,2462736,3503,367,21,93,270,1,1.7834,6.99,Regular
57021928,2015-12-11 00:00:00,6,625034,3503,367,21,93,270,1,1.783,6.99,Regular
57021985,2015-12-11 00:00:00,6,116258,3503,367,21,93,270,1,1.783,6.99,Regular
57058726,2015-12-11 00:00:00,20,5834519,3503,367,21,93,270,1,1.7825,6.99,Regular
57099976,2015-12-11 00:00:00,44,3044527,3503,367,21,93,270,1,1.783,6.99,Regular
57028348,2015-12-11 00:00:00,8,780580,3503,367,21,93,270,1,1.783,6.99,Regular
57125112,2015-12-12 00:00:00,14,1618995,3503,367,21,93,270,1,1.7832,6.99,Regular
57119676,2015-12-12 00:00:00,11,1239248,3503,367,21,93,270,1,1.783,6.99,Regular
57142844,2015-12-12 00:00:00,21,3135644,3503,367,21,93,270,1,1.783,6.99,Regular
57134015,2015-12-12 00:00:00,18,1553007,3503,367,21,93,270,1,1.7836,6.99,Regular
57160316,2015-12-12 00:00:00,28,1090640,3503,367,21,93,270,1,1.7899,6.99,Regular
57167020,2015-12-12 00:00:00,32,5658443,3503,367,21,93,270,1,1.8429,6.99,Regular
57169801,2015-12-12 00:00:00,33,NULL,3503,367,21,93,270,1,1.7831,6.99,Regular
57157957,2015-12-12 00:00:00,27,5669750,3503,367,21,93,270,1,1.7863,6.99,Regular
57158151,2015-12-12 00:00:00,27,5717248,3503,367,21,93,270,1,1.7863,6.99,Regular
57175228,2015-12-12 00:00:00,35,21838,3503,367,21,93,270,1,1.7841,6.99,Regular
57145590,2015-12-12 00:00:00,22,4141406,3503,367,21,93,270,1,1.7836,6.99,Regular
57175167,2015-12-12 00:00:00,35,21788,3503,367,21,93,270,1,1.7841,6.99,Regular
57108614,2015-12-12 00:00:00,7,NULL,3503,367,21,93,270,1,1.7837,6.99,Regular
57108073,2015-12-12 00:00:00,7,395013,3503,367,21,93,270,1,1.7837,6.99,Regular
57168051,2015-12-12 00:00:00,33,4978362,3503,367,21,93,270,1,1.7831,6.99,Regular
57104880,2015-12-12 00:00:00,6,206979,3503,367,21,93,270,1,1.783,6.99,Regular
57177390,2015-12-12 00:00:00,37,5400019,3503,367,21,93,270,1,1.7829,6.99,Regular
57127714,2015-12-12 00:00:00,15,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57104809,2015-12-12 00:00:00,6,5636668,3503,367,21,93,270,1,1.783,6.99,Regular
57161701,2015-12-12 00:00:00,29,4522005,3503,367,21,93,270,1,1.7783,6.99,Regular
57123001,2015-12-12 00:00:00,13,NULL,3503,367,21,93,270,1,1.7856,6.99,Regular
57164177,2015-12-12 00:00:00,30,4572519,3503,367,21,93,270,1,1.783,6.99,Regular
57105358,2015-12-12 00:00:00,6,5683358,3503,367,21,93,270,1,1.783,6.99,Regular
57178595,2015-12-12 00:00:00,38,4935602,3503,367,21,93,270,1,1.7836,6.99,Regular
57218023,2015-12-13 00:00:00,22,NULL,3503,367,21,93,270,1,1.7836,6.99,Regular
57247989,2015-12-13 00:00:00,44,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57242197,2015-12-13 00:00:00,38,5483510,3503,367,21,93,270,1,1.7836,6.99,Regular
57246386,2015-12-13 00:00:00,42,5250288,3503,367,21,93,270,1,1.7466,6.99,Regular
57202627,2015-12-13 00:00:00,13,NULL,3503,367,21,93,270,1,1.7856,6.99,Regular
57230431,2015-12-13 00:00:00,29,4405979,3503,367,21,93,270,1,1.7783,6.99,Regular
57246664,2015-12-13 00:00:00,42,NULL,3503,367,21,93,270,1,1.7466,6.99,Regular
57202642,2015-12-13 00:00:00,13,NULL,3503,367,21,93,270,1,1.7856,6.99,Regular
57290038,2015-12-14 00:00:00,22,6130401,3503,367,21,93,270,1,1.7836,6.99,Regular
57309039,2015-12-14 00:00:00,33,685893,3503,367,21,93,270,1,1.7831,6.99,Regular
57309488,2015-12-14 00:00:00,33,5960963,3503,367,21,93,270,1,1.7831,6.99,Regular
57269263,2015-12-14 00:00:00,12,1341613,3503,367,21,93,270,1,1.7855,6.99,Regular
57301968,2015-12-14 00:00:00,29,6097587,3503,367,21,93,270,6,1.7783,6.99,Regular
57322504,2015-12-14 00:00:00,44,3205546,3503,367,21,93,270,1,1.783,6.99,Regular
57322587,2015-12-14 00:00:00,45,6129796,3503,367,21,93,270,1,1.783,6.99,Regular
57302753,2015-12-14 00:00:00,29,4398504,3503,367,21,93,270,1,1.7783,6.99,Regular
57297372,2015-12-14 00:00:00,25,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57289271,2015-12-14 00:00:00,22,5782103,3503,367,21,93,270,1,1.7836,6.99,Regular
57298185,2015-12-14 00:00:00,26,2688,3503,367,21,93,270,1,1.7849,6.99,Regular
57304835,2015-12-14 00:00:00,30,4536969,3503,367,21,93,270,1,1.783,6.99,Regular
57303897,2015-12-14 00:00:00,30,4563543,3503,367,21,93,270,1,1.783,6.99,Regular
57304195,2015-12-14 00:00:00,30,4625429,3503,367,21,93,270,1,1.783,6.99,Regular
57258284,2015-12-14 00:00:00,8,698709,3503,367,21,93,270,10,1.783,6.99,Regular
57278153,2015-12-14 00:00:00,17,2135150,3503,367,21,93,270,1,1.7894,6.99,Regular
57269505,2015-12-14 00:00:00,13,1484678,3503,367,21,93,270,1,1.7856,6.99,Regular
57277663,2015-12-14 00:00:00,16,NULL,3503,367,21,93,270,1,1.917,6.99,Regular
57315770,2015-12-14 00:00:00,37,5675356,3503,367,21,93,270,1,1.7829,6.99,Regular
57278732,2015-12-14 00:00:00,17,2146545,3503,367,21,93,270,1,1.7894,6.99,Regular
57284391,2015-12-14 00:00:00,20,5683103,3503,367,21,93,270,1,1.7825,6.99,Regular
57312639,2015-12-14 00:00:00,35,NULL,3503,367,21,93,270,1,1.7841,6.99,Regular
57332270,2015-12-15 00:00:00,6,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57357656,2015-12-15 00:00:00,13,28133,3503,367,21,93,270,1,1.7856,6.99,Regular
57401211,2015-12-15 00:00:00,27,5754406,3503,367,21,93,270,1,1.7863,6.99,Regular
57367472,2015-12-15 00:00:00,16,2102782,3503,367,21,93,270,1,1.917,6.99,Regular
57366224,2015-12-15 00:00:00,15,1956078,3503,367,21,93,270,14,1.783,6.99,Regular
57369436,2015-12-15 00:00:00,17,116992,3503,367,21,93,270,1,1.7894,6.99,Regular
57422279,2015-12-15 00:00:00,34,629127,3503,367,21,93,270,1,1.7934,6.99,Regular
57386110,2015-12-15 00:00:00,21,1691,3503,367,21,93,270,1,1.783,6.99,Regular
57397067,2015-12-15 00:00:00,25,5731767,3503,367,21,93,270,1,1.783,6.99,Regular
57397350,2015-12-15 00:00:00,25,3922270,3503,367,21,93,270,1,1.783,6.99,Regular
57378097,2015-12-15 00:00:00,19,5615930,3503,367,21,93,270,1,1.7832,6.99,Regular
57396457,2015-12-15 00:00:00,25,4705815,3503,367,21,93,270,1,1.783,6.99,Regular
57357671,2015-12-15 00:00:00,13,28123,3503,367,21,93,270,1,1.7856,6.99,Regular
57394933,2015-12-15 00:00:00,24,3674028,3503,367,21,93,270,1,1.7828,6.99,Regular
57394995,2015-12-15 00:00:00,24,3674078,3503,367,21,93,270,1,1.7828,6.99,Regular
57394959,2015-12-15 00:00:00,24,3674007,3503,367,21,93,270,1,1.7828,6.99,Regular
57403953,2015-12-15 00:00:00,28,4330905,3503,367,21,93,270,1,1.7899,6.99,Regular
57395022,2015-12-15 00:00:00,24,3674090,3503,367,21,93,270,1,1.7828,6.99,Regular
57404017,2015-12-15 00:00:00,28,4330911,3503,367,21,93,270,1,1.7899,6.99,Regular
57385047,2015-12-15 00:00:00,21,3108257,3503,367,21,93,270,1,1.783,6.99,Regular
57381747,2015-12-15 00:00:00,20,2945312,3503,367,21,93,270,1,1.7825,6.99,Regular
57350236,2015-12-15 00:00:00,10,1085353,3503,367,21,93,270,1,1.7925,6.99,Regular
57351028,2015-12-15 00:00:00,10,1095352,3503,367,21,93,270,1,1.7925,6.99,Regular
57419794,2015-12-15 00:00:00,34,NULL,3503,367,21,93,270,1,1.7934,6.99,Regular
57409538,2015-12-15 00:00:00,30,4611158,3503,367,21,93,270,1,1.783,6.99,Regular
57456219,2015-12-16 00:00:00,8,738887,3503,367,21,93,270,1,1.783,6.99,Regular
57471303,2015-12-16 00:00:00,15,1752118,3503,367,21,93,270,1,1.783,6.99,Regular
57478652,2015-12-16 00:00:00,18,NULL,3503,367,21,93,270,1,1.7833,6.99,Regular
57446785,2015-12-16 00:00:00,5,92666,3503,367,21,93,270,1,1.783,6.99,Regular
57471342,2015-12-16 00:00:00,15,1752105,3503,367,21,93,270,1,1.783,6.99,Regular
57469088,2015-12-16 00:00:00,14,135787,3503,367,21,93,270,1,1.7832,6.99,Regular
57532024,2015-12-16 00:00:00,44,6115640,3503,367,21,93,270,1,1.783,6.99,Regular
57518041,2015-12-16 00:00:00,34,5875841,3503,367,21,93,270,1,1.7934,6.99,Regular
57531303,2015-12-16 00:00:00,44,2267991,3503,367,21,93,270,1,1.783,6.99,Regular
57453765,2015-12-16 00:00:00,8,596807,3503,367,21,93,270,1,1.783,6.99,Regular
57508028,2015-12-16 00:00:00,29,4409382,3503,367,21,93,270,1,1.7783,6.99,Regular
57495505,2015-12-16 00:00:00,23,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57463234,2015-12-16 00:00:00,11,1299360,3503,367,21,93,270,1,1.783,6.99,Regular
57460455,2015-12-16 00:00:00,10,5744604,3503,367,21,93,270,1,1.7925,6.99,Regular
57456529,2015-12-16 00:00:00,9,994811,3503,367,21,93,270,1,1.7837,6.99,Regular
57461260,2015-12-16 00:00:00,10,1092955,3503,367,21,93,270,1,1.7925,6.99,Regular
57461296,2015-12-16 00:00:00,10,1093017,3503,367,21,93,270,1,1.7925,6.99,Regular
57514973,2015-12-16 00:00:00,33,5706308,3503,367,21,93,270,1,1.7831,6.99,Regular
57515079,2015-12-16 00:00:00,33,5104494,3503,367,21,93,270,1,1.7831,6.99,Regular
57499651,2015-12-16 00:00:00,25,6132777,3503,367,21,93,270,1,1.783,6.99,Regular
57449455,2015-12-16 00:00:00,6,2165158,3503,367,21,93,270,1,1.783,6.99,Regular
57452671,2015-12-16 00:00:00,8,663171,3503,367,21,93,270,1,1.783,6.99,Regular
57457859,2015-12-16 00:00:00,9,1001843,3503,367,21,93,270,1,1.7837,6.99,Regular
57519401,2015-12-16 00:00:00,35,5948998,3503,367,21,93,270,1,1.7841,6.99,Regular
57536111,2015-12-17 00:00:00,6,294033,3503,367,21,93,270,1,1.783,6.99,Regular
57553463,2015-12-17 00:00:00,12,1407548,3503,367,21,93,270,1,1.7855,6.99,Regular
57565040,2015-12-17 00:00:00,18,NULL,3503,367,21,93,270,1,1.7833,6.99,Regular
57601867,2015-12-17 00:00:00,33,4876124,3503,367,21,93,270,1,1.7831,6.99,Regular
57576712,2015-12-17 00:00:00,21,3210966,3503,367,21,93,270,1,1.783,6.99,Regular
57576677,2015-12-17 00:00:00,21,3210925,3503,367,21,93,270,1,1.783,6.99,Regular
57599467,2015-12-17 00:00:00,33,870829,3503,367,21,93,270,1,1.7831,6.99,Regular
57538296,2015-12-17 00:00:00,6,5894706,3503,367,21,93,270,1,1.783,6.99,Regular
57575670,2015-12-17 00:00:00,21,6127773,3503,367,21,93,270,1,1.783,6.99,Regular
57595673,2015-12-17 00:00:00,30,4535429,3503,367,21,93,270,1,1.783,6.99,Regular
57549895,2015-12-17 00:00:00,10,1128414,3503,367,21,93,270,1,1.7925,6.99,Regular
57561481,2015-12-17 00:00:00,15,9924,3503,367,21,93,270,1,1.783,6.99,Regular
57576735,2015-12-17 00:00:00,21,3210876,3503,367,21,93,270,1,1.783,6.99,Regular
57662018,2015-12-18 00:00:00,21,6025478,3503,367,21,93,270,1,1.783,6.99,Regular
57625856,2015-12-18 00:00:00,7,5093999,3503,367,21,93,270,1,1.7837,6.99,Regular
57663045,2015-12-18 00:00:00,21,6105449,3503,367,21,93,270,1,1.783,6.99,Regular
57674174,2015-12-18 00:00:00,26,4202711,3503,367,21,93,270,1,1.7849,6.99,Regular
57672230,2015-12-18 00:00:00,25,2386524,3503,367,21,93,270,1,1.783,6.99,Regular
57688611,2015-12-18 00:00:00,34,62347,3503,367,21,93,270,1,1.7934,6.99,Regular
57664629,2015-12-18 00:00:00,22,3358723,3503,367,21,93,270,1,1.7836,6.99,Regular
57637518,2015-12-18 00:00:00,11,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57623232,2015-12-18 00:00:00,6,111394,3503,367,21,93,270,1,1.783,6.99,Regular
57623202,2015-12-18 00:00:00,6,111387,3503,367,21,93,270,1,1.783,6.99,Regular
57623212,2015-12-18 00:00:00,6,111403,3503,367,21,93,270,1,1.783,6.99,Regular
57639589,2015-12-18 00:00:00,12,1394975,3503,367,21,93,270,1,1.7855,6.99,Regular
57661110,2015-12-18 00:00:00,21,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57698506,2015-12-18 00:00:00,39,6135083,3503,367,21,93,270,1,1.7857,6.99,Regular
57660849,2015-12-18 00:00:00,21,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57681817,2015-12-18 00:00:00,30,4552663,3503,367,21,93,270,1,1.783,6.99,Regular
57654349,2015-12-18 00:00:00,19,5262427,3503,367,21,93,270,1,1.7832,6.99,Regular
57701247,2015-12-18 00:00:00,41,76205,3503,367,21,93,270,1,1.8054,6.99,Regular
57664663,2015-12-18 00:00:00,22,3358741,3503,367,21,93,270,1,1.7836,6.99,Regular
57696220,2015-12-18 00:00:00,38,NULL,3503,367,21,93,270,1,1.7833,6.99,Regular
57708363,2015-12-19 00:00:00,6,216633,3503,367,21,93,270,1,1.783,6.99,Regular
57714018,2015-12-19 00:00:00,8,607675,3503,367,21,93,270,1,1.783,6.99,Regular
57756341,2015-12-19 00:00:00,24,6135385,3503,367,21,93,270,1,1.7828,6.99,Regular
57714020,2015-12-19 00:00:00,8,607685,3503,367,21,93,270,1,1.783,6.99,Regular
57711483,2015-12-19 00:00:00,7,383950,3503,367,21,93,270,1,1.7837,6.99,Regular
57760484,2015-12-19 00:00:00,26,4071505,3503,367,21,93,270,1,1.7849,6.99,Regular
57748804,2015-12-19 00:00:00,21,3068603,3503,367,21,93,270,1,1.783,6.99,Regular
57749737,2015-12-19 00:00:00,22,3427852,3503,367,21,93,270,1,1.7836,6.99,Regular
57789335,2015-12-19 00:00:00,44,6136005,3503,367,21,93,270,1,1.783,6.99,Regular
57767298,2015-12-19 00:00:00,30,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57755639,2015-12-19 00:00:00,24,3665447,3503,367,21,93,270,1,1.7828,6.99,Regular
57767774,2015-12-19 00:00:00,30,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57715029,2015-12-19 00:00:00,8,620883,3503,367,21,93,270,1,1.783,6.99,Regular
57728142,2015-12-19 00:00:00,13,1462796,3503,367,21,93,270,1,1.7856,6.99,Regular
57728871,2015-12-19 00:00:00,14,6135716,3503,367,21,93,270,1,1.7832,6.99,Regular
57709215,2015-12-19 00:00:00,6,176197,3503,367,21,93,270,1,1.783,6.99,Regular
57784158,2015-12-19 00:00:00,39,5534288,3503,367,21,93,270,1,1.7857,6.99,Regular
57746514,2015-12-19 00:00:00,21,5765632,3503,367,21,93,270,1,1.783,6.99,Regular
57807820,2015-12-20 00:00:00,15,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57807241,2015-12-20 00:00:00,14,1591606,3503,367,21,93,270,1,1.7832,6.99,Regular
57806393,2015-12-20 00:00:00,14,1655100,3503,367,21,93,270,1,1.7832,6.99,Regular
57813378,2015-12-20 00:00:00,18,1771280,3503,367,21,93,270,1,1.7833,6.99,Regular
57844997,2015-12-20 00:00:00,37,5386775,3503,367,21,93,270,1,1.7829,6.99,Regular
57802322,2015-12-20 00:00:00,11,1295424,3503,367,21,93,270,1,1.783,6.99,Regular
57819375,2015-12-20 00:00:00,21,NULL,3503,367,21,93,270,1,1.783,6.99,Regular
57805232,2015-12-20 00:00:00,13,1501867,3503,367,21,93,270,1,1.7856,6.99,Regular
57845030,2015-12-20 00:00:00,37,5386830,3503,367,21,93,270,1,1.7829,6.99,Regular
